symbol,underlyingType,fundingTime,fundingRate,markPrice
AVGOUSDT,EQUITY,1779494400001,0.00000000,413.26998250
AVGOUSDT,EQUITY,1779523200001,0.00000000,412.43000000
AVGOUSDT,EQUITY,1779552000001,0.00012031,415.89000000
AVGOUSDT,EQUITY,1779580800001,0.00023786,424.37000000
AVGOUSDT,EQUITY,1779609600001,0.00000000,422.29793153
AVGOUSDT,EQUITY,1779638400001,0.00000000,422.63000000
AVGOUSDT,EQUITY,1779667200001,0.00000000,421.98823586
AVGOUSDT,EQUITY,1779696000001,0.00000000,425.25000000
AVGOUSDT,EQUITY,1779724800001,0.00000000,426.15000000
AVGOUSDT,EQUITY,1779753600001,0.00000000,424.89523304
AVGOUSDT,EQUITY,1779782400001,0.00022156,418.09000000
AVGOUSDT,EQUITY,1779811200001,0.00000000,422.90000000
AVGOUSDT,EQUITY,1779840000001,0.00000000,424.10501298
AVGOUSDT,EQUITY,1779868800001,0.00000000,422.58017290
AVGOUSDT,EQUITY,1779897600001,0.00000000,417.87817248
AVGOUSDT,EQUITY,1779926400001,0.00000000,421.16112545
AVGOUSDT,EQUITY,1779955200001,0.00000000,421.23392050
AVGOUSDT,EQUITY,1779984000001,0.00000000,425.86152377
AVGOUSDT,EQUITY,1780012800001,0.00006812,431.25443877
AVGOUSDT,EQUITY,1780041600001,0.00000000,431.60000000
AVGOUSDT,EQUITY,1780070400001,0.00000000,438.70543221
AVGOUSDT,EQUITY,1780099200001,0.00000000,446.18534118
AVGOUSDT,EQUITY,1780128000001,0.00000000,449.15831584
AVGOUSDT,EQUITY,1780156800001,0.00011383,454.15000000
AVGOUSDT,EQUITY,1780185600001,0.00000000,452.45732547
AVGOUSDT,EQUITY,1780214400001,0.00027104,460.84390882
AVGOUSDT,EQUITY,1780243200001,0.00007087,464.70103085
AVGOUSDT,EQUITY,1780272000001,0.00000000,465.70613657
AVGOUSDT,EQUITY,1780300800001,0.00032224,457.58437516
AVGOUSDT,EQUITY,1780329600001,0.00014659,459.04224973
AVGOUSDT,EQUITY,1780358400001,0.00000000,472.50759466
AVGOUSDT,EQUITY,1780387200001,0.00038806,480.68432258
AVGOUSDT,EQUITY,1780416000001,0.00043829,484.12641260
AVGOUSDT,EQUITY,1780444800001,0.00052007,495.02994942
AVGOUSDT,EQUITY,1780473600001,0.00075596,497.31000000
AVGOUSDT,EQUITY,1780502400001,0.00048375,485.95543574
AVGOUSDT,EQUITY,1780531200001,0.00060294,414.50000000
AVGOUSDT,EQUITY,1780560000001,0.00174032,427.31551392
AVGOUSDT,EQUITY,1780588800001,0.00076554,408.19988577
AVGOUSDT,EQUITY,1780617600001,0.00000000,413.56607273
AVGOUSDT,EQUITY,1780646400001,0.00000000,411.08000000
AVGOUSDT,EQUITY,1780675200001,0.00008531,395.44724301
AVGOUSDT,EQUITY,1780704000001,0.00000000,385.03000000
AVGOUSDT,EQUITY,1780732800001,-0.00045984,372.21000000
AVGOUSDT,EQUITY,1780761600001,0.00000000,374.56000000
AVGOUSDT,EQUITY,1780790400002,0.00000000,378.56146416
AVGOUSDT,EQUITY,1780819200001,0.00036766,384.19000000
AVGOUSDT,EQUITY,1780848000001,0.00008801,384.67000000
AVGOUSDT,EQUITY,1780876800001,0.00000000,383.26000000
AVGOUSDT,EQUITY,1780905600001,0.00000000,391.65242080
AVGOUSDT,EQUITY,1780934400001,0.00000000,397.00000000
AVGOUSDT,EQUITY,1780963200001,0.00000000,396.19270274
AVGOUSDT,EQUITY,1780992000001,0.00000000,399.87000000
AVGOUSDT,EQUITY,1781020800001,0.00000000,378.17591001
AVGOUSDT,EQUITY,1781049600001,0.00000000,388.79781258
AVGOUSDT,EQUITY,1781078400001,0.00000000,386.28270592
AVGOUSDT,EQUITY,1781107200001,0.00009658,376.74606480
AVGOUSDT,EQUITY,1781136000001,0.00010990,368.14000000
AVGOUSDT,EQUITY,1781164800001,0.00013385,377.69000000
AVGOUSDT,EQUITY,1781193600001,0.00007531,377.05000000
AVGOUSDT,EQUITY,1781222400001,0.00012485,385.62000000
AVGOUSDT,EQUITY,1781251200001,0.00000000,383.13918976
AVGOUSDT,EQUITY,1781280000001,0.00000000,378.41002273
AVGOUSDT,EQUITY,1781308800001,0.00000000,382.80833222
AVGOUSDT,EQUITY,1781337600001,0.00000000,382.96090271
AVGOUSDT,EQUITY,1781366400001,0.00000000,383.38880277
AVGOUSDT,EQUITY,1781395200001,0.00000000,382.63646768
AVGOUSDT,EQUITY,1781424000001,0.00000000,384.83089431
AVGOUSDT,EQUITY,1781452800001,0.00000000,386.76844107
AVGOUSDT,EQUITY,1781481600001,0.00024656,390.65000000
AVGOUSDT,EQUITY,1781510400002,0.00014933,395.61842282
AVGOUSDT,EQUITY,1781539200001,0.00018200,393.80000000
AVGOUSDT,EQUITY,1781568000001,0.00000000,394.95000000
AVGOUSDT,EQUITY,1781596800001,0.00000000,393.41000000
AVGOUSDT,EQUITY,1781625600001,0.00002530,379.23251261
AVGOUSDT,EQUITY,1781654400001,0.00000000,377.56552578
AVGOUSDT,EQUITY,1781683200001,0.00000000,383.06830282
AVGOUSDT,EQUITY,1781712000001,0.00000000,398.63773074
AVGOUSDT,EQUITY,1781740800001,0.00027736,398.59961285
AVGOUSDT,EQUITY,1781769600001,0.00018439,405.11546554
AVGOUSDT,EQUITY,1781798400001,0.00000000,408.01235966
AVGOUSDT,EQUITY,1781827200001,0.00000000,411.32000000
AVGOUSDT,EQUITY,1781856000001,-0.00060913,401.08478053
AVGOUSDT,EQUITY,1781884800001,0.00033203,407.99000000
AVGOUSDT,EQUITY,1781913600001,0.00000000,407.40849417
AVGOUSDT,EQUITY,1781942400001,0.00000000,409.18000000
AVGOUSDT,EQUITY,1781971200001,0.00000000,408.07257095
AVGOUSDT,EQUITY,1782000000001,0.00000000,409.25000000
AVGOUSDT,EQUITY,1782028800001,0.00000000,410.94275554
AVGOUSDT,EQUITY,1782057600001,0.00000000,410.99428844
AVGOUSDT,EQUITY,1782072000001,0.00000000,410.33000000
AVGOUSDT,EQUITY,1782075600001,0.00000000,409.66130007
AVGOUSDT,EQUITY,1782079200001,0.00000000,410.31663182
AVGOUSDT,EQUITY,1782082800001,-0.00041384,405.68000000
AVGOUSDT,EQUITY,1782086400001,-0.00024349,402.45000000
AVGOUSDT,EQUITY,1782086400009,-0.00161772,402.45000000
AVGOUSDT,EQUITY,1782090000001,0.00000000,405.90564232
AVGOUSDT,EQUITY,1782093600001,0.00000000,405.87804399
AVGOUSDT,EQUITY,1782097200001,0.00000000,405.56893904
AVGOUSDT,EQUITY,1782100800001,0.00000000,404.41000000
AVGOUSDT,EQUITY,1782115200001,0.00000000,406.73000000
AVGOUSDT,EQUITY,1782144000001,0.00004178,396.94807674
AVGOUSDT,EQUITY,1782172800001,0.00000000,392.92708269
AVGOUSDT,EQUITY,1782201600002,0.00000000,379.47349658
AVGOUSDT,EQUITY,1782230400001,0.00000000,380.97305135
AVGOUSDT,EQUITY,1782259200001,0.00000000,381.56691507
AVGOUSDT,EQUITY,1782288000001,0.00017217,382.05295248
AVGOUSDT,EQUITY,1782316800001,0.00020699,384.60252873
AVGOUSDT,EQUITY,1782345600002,0.00000000,389.77552165
AVGOUSDT,EQUITY,1782374400001,0.00000000,391.17000000
AVGOUSDT,EQUITY,1782403200001,0.00000000,383.03000000
AVGOUSDT,EQUITY,1782432000001,0.00000000,379.58883193
AVGOUSDT,EQUITY,1782460800002,0.00000000,374.82000000
AVGOUSDT,EQUITY,1782489600001,0.00000000,370.91867198
AVGOUSDT,EQUITY,1782518400001,0.00000000,366.68568328
AVGOUSDT,EQUITY,1782547200001,0.00000000,368.40689268
AVGOUSDT,EQUITY,1782576000001,0.00000000,367.66029988
AVGOUSDT,EQUITY,1782604800002,0.00000000,366.90026385
AVGOUSDT,EQUITY,1782633600002,0.00000000,367.17017059
AVGOUSDT,EQUITY,1782662400001,0.00000000,367.16950804
AVGOUSDT,EQUITY,1782691200001,0.00000000,368.44282433
AVGOUSDT,EQUITY,1782720000001,0.00012275,369.27000000
AVGOUSDT,EQUITY,1782748800001,0.00031803,371.55000000
AVGOUSDT,EQUITY,1782777600000,0.00010304,373.62932296
AVGOUSDT,EQUITY,1782806400000,0.00003843,373.60000000
AVGOUSDT,EQUITY,1782835200001,0.00018662,376.70113397
AVGOUSDT,EQUITY,1782864000000,0.00050873,378.78611190
AVGOUSDT,EQUITY,1782892800001,0.00015294,375.92000000
AVGOUSDT,EQUITY,1782921600001,0.00000000,371.04000000
AVGOUSDT,EQUITY,1782950400000,0.00006022,369.18418354
AVGOUSDT,EQUITY,1782979200001,0.00000585,366.75000000
AVGOUSDT,EQUITY,1783008000001,0.00006755,364.75000000
AVGOUSDT,EQUITY,1783036800001,0.00005857,362.12000000
AVGOUSDT,EQUITY,1783065600001,0.00000000,366.09467767
AVGOUSDT,EQUITY,1783094400001,0.00000000,368.49249712
AVGOUSDT,EQUITY,1783123200001,0.00000000,368.05580585
AVGOUSDT,EQUITY,1783152000001,0.00000000,368.74000000
AVGOUSDT,EQUITY,1783180800001,0.00000000,368.64551174
AVGOUSDT,EQUITY,1783209600002,0.00000000,367.37104018
AVGOUSDT,EQUITY,1783238400001,0.00000000,368.64546764
AVGOUSDT,EQUITY,1783267200001,0.00000000,368.99380658
AVGOUSDT,EQUITY,1783296000001,0.00000000,369.25252064
AVGOUSDT,EQUITY,1783324800001,0.00003090,366.12916350
AVGOUSDT,EQUITY,1783353600001,0.00023886,374.51472497
AVGOUSDT,EQUITY,1783382400001,0.00018995,374.25000000
AVGOUSDT,EQUITY,1783411200001,0.00003530,368.88000000
AVGOUSDT,EQUITY,1783440000001,0.00000000,368.15838305
AVGOUSDT,EQUITY,1783468800002,0.00029061,368.12000000
AVGOUSDT,EQUITY,1783497600001,0.00008665,370.32758585
AVGOUSDT,EQUITY,1783526400001,0.00000000,385.56338045
AVGOUSDT,EQUITY,1783555200001,0.00000000,389.99775248
AVGOUSDT,EQUITY,1783584000001,0.00000000,393.91915161
AVGOUSDT,EQUITY,1783612800001,0.00011193,400.79000000
AVGOUSDT,EQUITY,1783641600001,0.00000000,401.05000000
AVGOUSDT,EQUITY,1783670400001,0.00000000,398.49190141
AVGOUSDT,EQUITY,1783699200001,0.00000000,401.11000000
AVGOUSDT,EQUITY,1783728000001,0.00000000,400.54794624
AVGOUSDT,EQUITY,1783756800001,0.00000000,400.80151069
AVGOUSDT,EQUITY,1783785600001,0.00000000,397.97976325
AVGOUSDT,EQUITY,1783814400001,0.00000000,400.08000000
AVGOUSDT,EQUITY,1783843200001,0.00000000,398.16141537
AVGOUSDT,EQUITY,1783872000001,0.00000000,399.83534182
AVGOUSDT,EQUITY,1783900800001,-0.00036011,394.25000000
AVGOUSDT,EQUITY,1783929600001,0.00000000,392.33015085
AVGOUSDT,EQUITY,1783958400001,0.00000000,389.64384613
AVGOUSDT,EQUITY,1783987200002,0.00000000,383.94000000
AVGOUSDT,EQUITY,1784016000001,0.00000000,389.00902239
AVGOUSDT,EQUITY,1784044800001,0.00000000,394.73000000
AVGOUSDT,EQUITY,1784073600001,0.00000000,391.26474615
AVGOUSDT,EQUITY,1784102400001,0.00000000,395.49000000
AVGOUSDT,EQUITY,1784131200001,0.00000000,389.21836601
AVGOUSDT,EQUITY,1784160000001,0.00000000,393.53309385
AVGOUSDT,EQUITY,1784188800002,0.00000000,391.12296888
AVGOUSDT,EQUITY,1784217600001,0.00000000,382.50000000
AVGOUSDT,EQUITY,1784246400001,0.00001479,374.54000000
AVGOUSDT,EQUITY,1784275200001,0.00000000,365.59290630
AVGOUSDT,EQUITY,1784304000001,0.00000000,372.89712556
AVGOUSDT,EQUITY,1784332800001,0.00000000,370.15000000
AVGOUSDT,EQUITY,1784361600001,0.00000000,369.84447620
AVGOUSDT,EQUITY,1784390400001,0.00000000,369.10480767
AVGOUSDT,EQUITY,1784419200001,0.00000000,369.41946879
AVGOUSDT,EQUITY,1784448000001,0.00000000,369.68000000
AVGOUSDT,EQUITY,1784476800001,0.00000000,369.06454634
AVGOUSDT,EQUITY,1784505600002,0.00000000,372.52837159
AVGOUSDT,EQUITY,1784534400001,0.00000000,374.28000000
AVGOUSDT,EQUITY,1784563200001,0.00000000,382.35700027
AVGOUSDT,EQUITY,1784592000001,0.00002933,379.68000000
AVGOUSDT,EQUITY,1784620800001,0.00000000,385.08000000
AVGOUSDT,EQUITY,1784649600000,0.00000000,385.87000000
AVGOUSDT,EQUITY,1784678400000,0.00000000,384.74000000
AVGOUSDT,EQUITY,1784707200001,0.00000000,379.26856289
BABAUSDT,EQUITY,1779465600001,0.00004474,130.09000000
BABAUSDT,EQUITY,1779494400001,0.00000000,129.51289920
BABAUSDT,EQUITY,1779523200001,0.00000000,129.09000000
BABAUSDT,EQUITY,1779552000001,0.00000000,129.98049717
BABAUSDT,EQUITY,1779580800001,0.00000000,131.34000000
BABAUSDT,EQUITY,1779609600001,0.00000000,131.48820199
BABAUSDT,EQUITY,1779638400001,0.00000000,131.38108247
BABAUSDT,EQUITY,1779667200001,0.00000000,131.12969776
BABAUSDT,EQUITY,1779696000001,0.00000000,131.78000000
BABAUSDT,EQUITY,1779724800001,0.00000000,132.23533229
BABAUSDT,EQUITY,1779753600001,0.00000000,132.74495223
BABAUSDT,EQUITY,1779782400001,0.00007395,130.64709677
BABAUSDT,EQUITY,1779811200001,0.00000000,129.82000000
BABAUSDT,EQUITY,1779840000001,0.00000000,129.71161949
BABAUSDT,EQUITY,1779868800001,0.00014173,126.97541548
BABAUSDT,EQUITY,1779897600001,0.00000000,128.11000000
BABAUSDT,EQUITY,1779926400001,0.00004861,127.71000000
BABAUSDT,EQUITY,1779955200001,0.00002590,124.81267567
BABAUSDT,EQUITY,1779984000001,0.00004770,125.18000000
BABAUSDT,EQUITY,1780012800001,0.00000000,126.20967345
BABAUSDT,EQUITY,1780041600001,0.00008320,124.47709129
BABAUSDT,EQUITY,1780070400001,0.00009527,124.60000000
BABAUSDT,EQUITY,1780099200001,0.00000000,124.31459981
BABAUSDT,EQUITY,1780128000001,0.00000000,124.97000000
BABAUSDT,EQUITY,1780156800001,0.00000000,125.13388278
BABAUSDT,EQUITY,1780185600001,0.00000000,125.40436553
BABAUSDT,EQUITY,1780214400001,0.00000000,125.93563214
BABAUSDT,EQUITY,1780243200001,0.00000000,125.34887626
BABAUSDT,EQUITY,1780272000001,0.00000000,125.15270599
BABAUSDT,EQUITY,1780300800001,0.00001625,126.06000000
BABAUSDT,EQUITY,1780329600001,0.00029162,125.83796577
BABAUSDT,EQUITY,1780358400001,0.00008975,125.46000000
BABAUSDT,EQUITY,1780387200001,0.00000000,133.19931871
BABAUSDT,EQUITY,1780416000001,0.00025772,133.42000000
BABAUSDT,EQUITY,1780444800001,0.00000000,131.01000000
BABAUSDT,EQUITY,1780473600001,0.00000000,129.78000000
BABAUSDT,EQUITY,1780502400001,0.00000000,127.63000000
BABAUSDT,EQUITY,1780531200001,0.00000000,126.94424699
BABAUSDT,EQUITY,1780560000001,0.00000000,126.24000000
BABAUSDT,EQUITY,1780588800001,0.00000000,126.57000000
BABAUSDT,EQUITY,1780617600001,0.00000000,126.15493761
BABAUSDT,EQUITY,1780646400001,0.00000000,125.18682250
BABAUSDT,EQUITY,1780675200001,0.00000000,122.46000000
BABAUSDT,EQUITY,1780704000001,0.00000000,120.78000000
BABAUSDT,EQUITY,1780732800001,0.00000000,120.21612613
BABAUSDT,EQUITY,1780761600001,0.00000000,120.70581197
BABAUSDT,EQUITY,1780790400002,0.00000000,121.15599381
BABAUSDT,EQUITY,1780819200001,0.00000000,121.58034060
BABAUSDT,EQUITY,1780848000001,0.00000000,121.60000000
BABAUSDT,EQUITY,1780876800001,0.00000000,121.34000000
BABAUSDT,EQUITY,1780905600001,0.00000000,121.35000000
BABAUSDT,EQUITY,1780934400001,0.00000000,121.21124565
BABAUSDT,EQUITY,1780963200001,0.00000000,120.07000000
BABAUSDT,EQUITY,1780992000001,0.00000000,119.85296000
BABAUSDT,EQUITY,1781020800001,0.00000000,119.15353086
BABAUSDT,EQUITY,1781049600001,0.00000000,119.90851015
BABAUSDT,EQUITY,1781078400001,0.00000000,116.88865902
BABAUSDT,EQUITY,1781107200001,0.00000000,116.48000000
BABAUSDT,EQUITY,1781121600001,0.00000000,115.52193245
BABAUSDT,EQUITY,1781125200001,-0.00002564,115.31000000
BABAUSDT,EQUITY,1781128800001,-0.00003953,115.30496707
BABAUSDT,EQUITY,1781132400001,-0.00013674,114.89064231
BABAUSDT,EQUITY,1781136000001,-0.00018854,114.82000000
BABAUSDT,EQUITY,1781136000012,-0.00922915,114.82000000
BABAUSDT,EQUITY,1781139600001,-0.00007513,114.48658328
BABAUSDT,EQUITY,1781143200001,0.00001132,112.66000000
BABAUSDT,EQUITY,1781146800001,0.00000000,110.35782113
BABAUSDT,EQUITY,1781150400001,0.00000000,110.42000000
BABAUSDT,EQUITY,1781164800001,0.00000000,109.74000000
BABAUSDT,EQUITY,1781193600001,0.00000000,110.33000000
BABAUSDT,EQUITY,1781222400001,0.00000000,113.54636539
BABAUSDT,EQUITY,1781251200001,0.00000000,112.20096505
BABAUSDT,EQUITY,1781280000001,0.00000000,111.43000000
BABAUSDT,EQUITY,1781308800001,0.00040901,113.29000000
BABAUSDT,EQUITY,1781337600001,0.00000000,113.53946955
BABAUSDT,EQUITY,1781366400001,0.00000000,114.03958996
BABAUSDT,EQUITY,1781395200001,0.00000426,115.90033628
BABAUSDT,EQUITY,1781424000001,0.00000000,115.55045748
BABAUSDT,EQUITY,1781452800001,0.00000000,114.64777080
BABAUSDT,EQUITY,1781481600001,0.00000000,115.34717217
BABAUSDT,EQUITY,1781510400002,0.00037415,111.75567959
BABAUSDT,EQUITY,1781539200001,0.00000000,113.04000000
BABAUSDT,EQUITY,1781568000001,0.00000000,113.12692546
BABAUSDT,EQUITY,1781596800001,0.00048915,109.46113442
BABAUSDT,EQUITY,1781625600001,0.00027555,110.14706077
BABAUSDT,EQUITY,1781654400001,0.00000000,111.06226190
BABAUSDT,EQUITY,1781683200001,0.00009306,109.45706983
BABAUSDT,EQUITY,1781712000001,0.00000000,109.62888153
BABAUSDT,EQUITY,1781740800001,0.00010395,108.62664980
BABAUSDT,EQUITY,1781769600001,0.00032732,105.43000000
BABAUSDT,EQUITY,1781798400001,0.00000000,106.12000000
BABAUSDT,EQUITY,1781827200001,0.00039155,107.33770197
BABAUSDT,EQUITY,1781856000001,0.00000000,107.48094519
BABAUSDT,EQUITY,1781884800001,0.00000000,107.85126283
BABAUSDT,EQUITY,1781913600001,0.00000000,107.80725295
BABAUSDT,EQUITY,1781942400001,0.00000000,107.78000000
BABAUSDT,EQUITY,1781971200001,0.00000000,107.79000000
BABAUSDT,EQUITY,1782000000001,0.00000000,107.65436722
BABAUSDT,EQUITY,1782028800001,0.00000000,107.56000000
BABAUSDT,EQUITY,1782057600001,0.00000000,107.63000000
BABAUSDT,EQUITY,1782086400001,0.00000000,107.05000000
BABAUSDT,EQUITY,1782115200001,0.00072842,105.22793179
BABAUSDT,EQUITY,1782144000001,0.00040916,105.85610301
BABAUSDT,EQUITY,1782172800001,0.00000000,105.22125149
BABAUSDT,EQUITY,1782201600002,0.00006308,101.14370668
BABAUSDT,EQUITY,1782230400001,0.00014220,102.48000000
BABAUSDT,EQUITY,1782259200001,0.00000000,102.61835734
BABAUSDT,EQUITY,1782288000001,0.00032987,102.03630089
BABAUSDT,EQUITY,1782316800001,0.00000000,101.24000000
BABAUSDT,EQUITY,1782345600002,0.00000000,100.33967768
BABAUSDT,EQUITY,1782374400001,0.00003505,96.86000000
BABAUSDT,EQUITY,1782403200001,0.00000000,95.74479826
BABAUSDT,EQUITY,1782432000001,0.00009162,95.26199763
BABAUSDT,EQUITY,1782460800002,0.00008854,91.06000000
BABAUSDT,EQUITY,1782489600001,0.00013338,95.53000000
BABAUSDT,EQUITY,1782518400001,0.00000000,95.10566682
BABAUSDT,EQUITY,1782547200001,0.00000000,95.08000000
BABAUSDT,EQUITY,1782576000001,0.00000000,95.02892746
BABAUSDT,EQUITY,1782604800002,0.00000000,95.02647616
BABAUSDT,EQUITY,1782633600002,0.00000000,95.21866398
BABAUSDT,EQUITY,1782662400001,0.00000000,95.22150671
BABAUSDT,EQUITY,1782691200001,0.00000000,95.48000000
BABAUSDT,EQUITY,1782720000001,0.00054892,95.06610288
BABAUSDT,EQUITY,1782748800001,0.00023554,95.10749729
BABAUSDT,EQUITY,1782777600000,0.00069314,95.94701647
BABAUSDT,EQUITY,1782806400000,0.00048495,95.32000000
BABAUSDT,EQUITY,1782835200001,0.00028729,96.26748891
BABAUSDT,EQUITY,1782864000000,0.00000000,96.37735231
BABAUSDT,EQUITY,1782892800001,0.00051105,96.22000000
BABAUSDT,EQUITY,1782921600001,0.00000000,98.91738801
BABAUSDT,EQUITY,1782950400000,0.00069093,98.22000000
BABAUSDT,EQUITY,1782979200001,0.00010364,96.32807003
BABAUSDT,EQUITY,1783008000001,0.00000000,95.88000000
BABAUSDT,EQUITY,1783036800001,0.00045065,96.45368928
BABAUSDT,EQUITY,1783065600001,0.00000000,96.65646434
BABAUSDT,EQUITY,1783094400001,0.00000000,96.53000000
BABAUSDT,EQUITY,1783123200001,0.00000000,96.66000000
BABAUSDT,EQUITY,1783152000001,0.00000000,96.61528916
BABAUSDT,EQUITY,1783180800001,0.00000000,96.97000000
BABAUSDT,EQUITY,1783209600002,0.00000000,96.91245057
BABAUSDT,EQUITY,1783238400001,0.00000000,96.99000000
BABAUSDT,EQUITY,1783267200001,0.00000000,96.72000000
BABAUSDT,EQUITY,1783296000001,0.00000000,96.96987016
BABAUSDT,EQUITY,1783324800001,0.00008641,97.73000000
BABAUSDT,EQUITY,1783353600001,0.00000000,97.81000000
BABAUSDT,EQUITY,1783382400001,0.00054380,98.24000000
BABAUSDT,EQUITY,1783411200001,0.00016488,97.80000000
BABAUSDT,EQUITY,1783440000001,0.00008459,97.63000000
BABAUSDT,EQUITY,1783468800002,0.00012912,98.12680588
BABAUSDT,EQUITY,1783497600001,0.00000000,109.77196310
BABAUSDT,EQUITY,1783526400001,0.00000000,108.78000000
BABAUSDT,EQUITY,1783555200001,0.00000000,110.07000000
BABAUSDT,EQUITY,1783584000001,0.00005505,109.93694873
BABAUSDT,EQUITY,1783612800001,0.00000000,111.80000000
BABAUSDT,EQUITY,1783641600001,0.00000000,111.88293478
BABAUSDT,EQUITY,1783670400001,0.00000000,112.43500000
BABAUSDT,EQUITY,1783699200001,0.00000000,112.68571430
BABAUSDT,EQUITY,1783728000001,0.00013459,112.54917355
BABAUSDT,EQUITY,1783756800001,0.00000000,112.89456167
BABAUSDT,EQUITY,1783785600001,0.00000000,112.75000000
BABAUSDT,EQUITY,1783814400001,0.00000000,113.05000000
BABAUSDT,EQUITY,1783843200001,0.00000000,113.10503048
BABAUSDT,EQUITY,1783872000001,0.00000000,113.12007958
BABAUSDT,EQUITY,1783900800001,0.00000000,112.78000000
BABAUSDT,EQUITY,1783929600001,0.00018730,113.12000000
BABAUSDT,EQUITY,1783958400001,0.00000000,113.17732100
BABAUSDT,EQUITY,1783987200002,0.00000000,112.13196873
BABAUSDT,EQUITY,1784016000001,0.00000000,113.42000000
BABAUSDT,EQUITY,1784044800001,0.00016722,112.85121372
BABAUSDT,EQUITY,1784073600001,0.00044778,112.66037794
BABAUSDT,EQUITY,1784102400001,0.00002707,115.77000000
BABAUSDT,EQUITY,1784131200001,0.00000000,118.76000000
BABAUSDT,EQUITY,1784160000001,0.00000000,118.87373188
BABAUSDT,EQUITY,1784188800002,0.00000000,119.34390126
BABAUSDT,EQUITY,1784217600001,0.00000000,118.63000000
BABAUSDT,EQUITY,1784246400001,0.00000000,117.53011284
BABAUSDT,EQUITY,1784275200001,0.00011659,114.44933923
BABAUSDT,EQUITY,1784304000001,0.00000000,115.51526735
BABAUSDT,EQUITY,1784332800001,0.00076991,115.12000000
BABAUSDT,EQUITY,1784361600001,0.00000000,115.64304341
BABAUSDT,EQUITY,1784390400001,0.00000000,115.83507176
BABAUSDT,EQUITY,1784419200001,0.00000000,115.78773636
BABAUSDT,EQUITY,1784448000001,0.00000000,116.65000000
BABAUSDT,EQUITY,1784476800001,0.00039754,119.29029733
BABAUSDT,EQUITY,1784505600002,-0.00080054,119.49241740
BABAUSDT,EQUITY,1784534400001,0.00027452,119.25323824
BABAUSDT,EQUITY,1784563200001,0.00000000,121.20437942
BABAUSDT,EQUITY,1784592000001,0.00000000,120.94911655
BABAUSDT,EQUITY,1784620800001,0.00007007,119.79356932
BABAUSDT,EQUITY,1784649600000,0.00004395,118.38327141
BABAUSDT,EQUITY,1784678400000,0.00000000,118.58184511
BABAUSDT,EQUITY,1784707200001,0.00001975,116.20000000
AMDUSDT,EQUITY,1779465600001,0.00007583,471.26108302
AMDUSDT,EQUITY,1779494400001,0.00000000,462.74472827
AMDUSDT,EQUITY,1779523200001,0.00000000,459.62000000
AMDUSDT,EQUITY,1779552000001,0.00049987,467.00000000
AMDUSDT,EQUITY,1779580800001,0.00067323,478.84931341
AMDUSDT,EQUITY,1779609600001,0.00000000,478.62000000
AMDUSDT,EQUITY,1779638400001,-0.00021049,474.57000000
AMDUSDT,EQUITY,1779667200001,0.00000000,473.85884172
AMDUSDT,EQUITY,1779696000001,0.00000000,478.34118635
AMDUSDT,EQUITY,1779724800001,0.00000000,478.98000000
AMDUSDT,EQUITY,1779753600001,0.00000000,478.60000000
AMDUSDT,EQUITY,1779782400001,0.00000000,476.12401387
AMDUSDT,EQUITY,1779811200001,0.00000000,488.74448537
AMDUSDT,EQUITY,1779840000001,0.00000000,508.69026450
AMDUSDT,EQUITY,1779868800001,0.00002708,506.10000000
AMDUSDT,EQUITY,1779897600001,0.00006522,492.13000000
AMDUSDT,EQUITY,1779926400001,0.00000000,490.59000000
AMDUSDT,EQUITY,1779955200001,0.00000000,490.65314683
AMDUSDT,EQUITY,1779984000001,0.00015238,518.22000000
AMDUSDT,EQUITY,1780012800001,0.00010506,522.02000000
AMDUSDT,EQUITY,1780041600001,0.00000000,521.35000190
AMDUSDT,EQUITY,1780070400001,0.00000000,511.08141077
AMDUSDT,EQUITY,1780099200001,0.00000000,515.22296503
AMDUSDT,EQUITY,1780128000001,0.00000000,519.25000000
AMDUSDT,EQUITY,1780156800001,0.00000000,519.71000000
AMDUSDT,EQUITY,1780185600001,0.00003833,523.17000000
AMDUSDT,EQUITY,1780214400001,0.00006414,528.38811124
AMDUSDT,EQUITY,1780243200001,0.00000000,523.79039690
AMDUSDT,EQUITY,1780272000001,-0.00019620,517.06228290
AMDUSDT,EQUITY,1780300800001,0.00011074,511.48000000
AMDUSDT,EQUITY,1780329600001,0.00035326,510.61728331
AMDUSDT,EQUITY,1780358400001,0.00016784,507.07408713
AMDUSDT,EQUITY,1780387200001,0.00055097,504.72000000
AMDUSDT,EQUITY,1780416000001,0.00043010,517.59000000
AMDUSDT,EQUITY,1780444800001,0.00000000,519.35000000
AMDUSDT,EQUITY,1780473600001,0.00030240,517.24000000
AMDUSDT,EQUITY,1780502400001,0.00020363,533.15087350
AMDUSDT,EQUITY,1780531200001,0.00014614,526.20000000
AMDUSDT,EQUITY,1780560000001,0.00054710,532.11897558
AMDUSDT,EQUITY,1780588800001,0.00000000,521.96877828
AMDUSDT,EQUITY,1780617600001,0.00000000,514.60000000
AMDUSDT,EQUITY,1780646400001,0.00000000,510.85000000
AMDUSDT,EQUITY,1780675200001,0.00000000,485.38629313
AMDUSDT,EQUITY,1780704000001,0.00000000,458.58372531
AMDUSDT,EQUITY,1780732800001,-0.00111049,440.63358138
AMDUSDT,EQUITY,1780761600001,0.00020091,453.17406977
AMDUSDT,EQUITY,1780790400002,0.00000000,457.03169463
