ticker,entry_thr,exit_thr,fund_exit,t_in,t_out,days,prem_in,prem_out,basis_bps,funding_bps,gross_bps,net_lo,net_hi,open
SKHYNIX,30.0,0.0,True,2026-06-26 00:45:00+00:00,2026-06-29 00:00:00+00:00,3.0,29.5,105.5,-76.0,54.1,-21.9,-46.9,-64.9,False
SKHYNIX,30.0,0.0,True,2026-06-29 00:30:00+00:00,2026-06-30 00:00:00+00:00,1.0,125.0,75.2,49.8,18.2,68.0,43.0,25.0,False
SKHYNIX,30.0,0.0,True,2026-06-30 00:25:00+00:00,2026-07-01 00:00:00+00:00,1.0,74.4,76.8,-2.4,9.1,6.6,-18.4,-36.4,False
SKHYNIX,30.0,0.0,True,2026-07-01 00:30:00+00:00,2026-07-02 00:00:00+00:00,1.0,75.4,83.7,-8.3,-13.0,-21.3,-46.3,-64.3,False
SKHYNIX,30.0,0.0,True,2026-07-02 00:30:00+00:00,2026-07-03 05:35:00+00:00,1.2,112.8,-19.7,132.6,46.0,178.6,153.6,135.6,False
SKHYNIX,30.0,0.0,True,2026-07-06 00:50:00+00:00,2026-07-07 00:00:00+00:00,1.0,36.5,89.8,-53.3,24.7,-28.5,-53.5,-71.5,False
SKHYNIX,30.0,0.0,True,2026-07-07 00:45:00+00:00,2026-07-08 00:00:00+00:00,1.0,54.6,38.1,16.5,57.4,73.9,48.9,30.9,False
SKHYNIX,30.0,0.0,True,2026-07-08 00:40:00+00:00,2026-07-10 00:00:00+00:00,2.0,29.7,87.6,-57.9,121.5,63.6,38.6,20.6,False
SKHYNIX,30.0,0.0,True,2026-07-10 00:20:00+00:00,2026-07-13 00:00:00+00:00,3.0,151.1,109.5,41.6,31.5,73.1,48.1,30.1,False
SKHYNIX,30.0,0.0,True,2026-07-13 00:35:00+00:00,2026-07-15 01:10:00+00:00,2.0,129.8,-32.2,162.0,138.9,300.9,275.9,257.9,False
SKHYNIX,30.0,0.0,True,2026-07-16 00:45:00+00:00,2026-07-20 00:00:00+00:00,4.0,109.9,33.7,76.2,-6.9,69.3,44.3,26.3,False
SKHYNIX,30.0,0.0,True,2026-07-20 01:50:00+00:00,2026-07-22 00:00:00+00:00,1.9,41.5,24.2,17.3,44.6,61.9,36.9,18.9,False
SKHYNIX,30.0,0.0,True,2026-07-22 05:50:00+00:00,2026-07-24 00:00:00+00:00,1.8,47.1,3.7,43.5,7.6,51.1,26.1,8.1,False
SKHYNIX,30.0,0.0,True,2026-07-24 00:45:00+00:00,2026-07-30 00:00:00+00:00,6.0,48.1,103.4,-55.3,112.5,57.2,32.2,14.2,False
SKHYNIX,30.0,0.0,True,2026-07-30 00:25:00+00:00,2026-07-31 00:50:00+00:00,1.0,113.8,20.7,93.1,97.2,190.4,165.4,147.4,False
SKHYNIX,30.0,0.0,True,2026-08-04 00:35:00+00:00,2026-08-06 00:00:00+00:00,2.0,47.7,21.2,26.5,32.8,59.3,34.3,16.3,False
SKHYNIX,30.0,0.0,True,2026-08-06 01:00:00+00:00,2026-08-06 02:50:00+00:00,0.1,33.2,1.8,31.4,0.0,31.4,6.4,-11.6,False
SKHYNIX,30.0,0.0,True,2026-08-06 06:15:00+00:00,2026-08-07 00:00:00+00:00,0.7,46.3,0.0,46.3,13.8,60.1,35.1,17.1,False
SKHYNIX,30.0,0.0,True,2026-08-07 01:00:00+00:00,2026-08-11 00:00:00+00:00,4.0,39.9,17.3,22.6,42.6,65.1,40.1,22.1,False
SKHYNIX,30.0,0.0,True,2026-08-11 00:45:00+00:00,2026-08-13 00:30:00+00:00,2.0,43.4,3.7,39.7,25.7,65.4,40.4,22.4,False
SKHYNIX,30.0,0.0,True,2026-08-14 01:45:00+00:00,2026-08-18 00:00:00+00:00,3.9,28.1,23.3,4.8,8.0,12.8,-12.2,-30.2,False
SKHYNIX,30.0,-10.0,False,2026-06-02 03:10:00+00:00,2026-06-04 00:00:00+00:00,1.9,100.8,229.6,-128.9,32.2,-96.7,-121.7,-139.7,False
SKHYNIX,30.0,-10.0,False,2026-06-04 00:15:00+00:00,2026-06-05 00:00:00+00:00,1.0,297.9,166.9,130.9,62.4,193.3,168.3,150.3,False
SKHYNIX,30.0,-10.0,False,2026-06-05 00:25:00+00:00,2026-06-08 00:00:00+00:00,3.0,236.8,346.8,-110.0,14.2,-95.8,-120.8,-138.8,False
SKHYNIX,30.0,-10.0,False,2026-06-08 00:15:00+00:00,2026-06-09 05:40:00+00:00,1.2,344.8,-28.5,373.2,75.7,448.9,423.9,405.9,False
SKHYNIX,30.0,-10.0,False,2026-06-10 00:00:00+00:00,2026-06-12 00:00:00+00:00,2.0,54.8,113.2,-58.4,63.0,4.6,-20.4,-38.4,False
SKHYNIX,30.0,-10.0,False,2026-06-12 00:20:00+00:00,2026-06-15 00:00:00+00:00,3.0,107.5,145.0,-37.6,16.6,-21.0,-46.0,-64.0,False
SKHYNIX,30.0,-10.0,False,2026-06-15 00:15:00+00:00,2026-06-22 00:00:00+00:00,7.0,167.7,172.7,-5.0,124.0,119.1,94.1,76.1,False
SKHYNIX,30.0,-10.0,False,2026-06-22 00:30:00+00:00,2026-06-23 00:00:00+00:00,1.0,151.1,122.2,29.0,40.3,69.3,44.3,26.3,False
SKHYNIX,30.0,-10.0,False,2026-06-23 00:20:00+00:00,2026-06-25 04:20:00+00:00,2.2,165.5,-23.3,188.9,134.6,323.5,298.5,280.5,False
SKHYNIX,30.0,-10.0,False,2026-06-26 00:45:00+00:00,2026-06-29 00:00:00+00:00,3.0,29.5,105.5,-76.0,54.1,-21.9,-46.9,-64.9,False
SKHYNIX,30.0,-10.0,False,2026-06-29 00:30:00+00:00,2026-07-01 00:00:00+00:00,2.0,125.0,76.8,48.2,27.3,75.5,50.5,32.5,False
SKHYNIX,30.0,-10.0,False,2026-07-01 00:30:00+00:00,2026-07-02 00:00:00+00:00,1.0,75.4,83.7,-8.3,-13.0,-21.3,-46.3,-64.3,False
SKHYNIX,30.0,-10.0,False,2026-07-02 00:30:00+00:00,2026-07-06 00:00:00+00:00,4.0,112.8,62.7,50.1,53.9,104.1,79.1,61.1,False
SKHYNIX,30.0,-10.0,False,2026-07-06 00:50:00+00:00,2026-07-07 00:00:00+00:00,1.0,36.5,89.8,-53.3,24.7,-28.5,-53.5,-71.5,False
SKHYNIX,30.0,-10.0,False,2026-07-07 00:45:00+00:00,2026-07-08 00:00:00+00:00,1.0,54.6,38.1,16.5,57.4,73.9,48.9,30.9,False
SKHYNIX,30.0,-10.0,False,2026-07-08 00:40:00+00:00,2026-07-10 00:00:00+00:00,2.0,29.7,87.6,-57.9,121.5,63.6,38.6,20.6,False
SKHYNIX,30.0,-10.0,False,2026-07-10 00:20:00+00:00,2026-07-13 00:00:00+00:00,3.0,151.1,109.5,41.6,31.5,73.1,48.1,30.1,False
SKHYNIX,30.0,-10.0,False,2026-07-13 00:35:00+00:00,2026-07-15 01:25:00+00:00,2.0,129.8,-24.7,154.5,138.9,293.4,268.4,250.4,False
SKHYNIX,30.0,-10.0,False,2026-07-16 00:45:00+00:00,2026-07-20 00:00:00+00:00,4.0,109.9,33.7,76.2,-6.9,69.3,44.3,26.3,False
SKHYNIX,30.0,-10.0,False,2026-07-20 01:50:00+00:00,2026-07-30 00:00:00+00:00,9.9,41.5,103.4,-61.9,168.1,106.2,81.2,63.2,False
SKHYNIX,30.0,-10.0,False,2026-07-30 00:25:00+00:00,2026-07-31 05:05:00+00:00,1.2,113.8,-72.7,186.5,97.2,283.7,258.7,240.7,False
SKHYNIX,30.0,-10.0,False,2026-08-04 00:35:00+00:00,2026-08-07 00:00:00+00:00,3.0,47.7,0.0,47.7,48.3,96.0,71.0,53.0,False
SKHYNIX,30.0,-10.0,False,2026-08-07 01:00:00+00:00,2026-08-11 00:00:00+00:00,4.0,39.9,17.3,22.6,42.6,65.1,40.1,22.1,False
SKHYNIX,30.0,-10.0,False,2026-08-11 00:45:00+00:00,2026-08-13 03:55:00+00:00,2.1,43.4,-19.2,62.6,25.7,88.2,63.2,45.2,False
SKHYNIX,30.0,-10.0,False,2026-08-14 01:45:00+00:00,2026-08-18 00:00:00+00:00,3.9,28.1,23.3,4.8,8.0,12.8,-12.2,-30.2,False
SKHYNIX,30.0,-10.0,True,2026-06-02 03:10:00+00:00,2026-06-04 00:00:00+00:00,1.9,100.8,229.6,-128.9,32.2,-96.7,-121.7,-139.7,False
SKHYNIX,30.0,-10.0,True,2026-06-04 00:15:00+00:00,2026-06-05 00:00:00+00:00,1.0,297.9,166.9,130.9,62.4,193.3,168.3,150.3,False
SKHYNIX,30.0,-10.0,True,2026-06-05 00:25:00+00:00,2026-06-05 00:30:00+00:00,0.0,236.8,221.2,15.6,0.0,15.6,-9.4,-27.4,False
SKHYNIX,30.0,-10.0,True,2026-06-05 00:35:00+00:00,2026-06-05 00:40:00+00:00,0.0,220.2,270.2,-50.0,0.0,-50.0,-75.0,-93.0,False
SKHYNIX,30.0,-10.0,True,2026-06-05 00:45:00+00:00,2026-06-05 00:50:00+00:00,0.0,270.8,245.4,25.4,0.0,25.4,0.4,-17.6,False
SKHYNIX,30.0,-10.0,True,2026-06-05 00:55:00+00:00,2026-06-05 01:00:00+00:00,0.0,235.3,227.0,8.3,0.0,8.3,-16.7,-34.7,False
SKHYNIX,30.0,-10.0,True,2026-06-05 01:05:00+00:00,2026-06-05 01:10:00+00:00,0.0,246.7,246.5,0.3,0.0,0.3,-24.7,-42.7,False
SKHYNIX,30.0,-10.0,True,2026-06-05 01:15:00+00:00,2026-06-05 01:20:00+00:00,0.0,227.9,224.8,3.1,0.0,3.1,-21.9,-39.9,False
SKHYNIX,30.0,-10.0,True,2026-06-05 01:25:00+00:00,2026-06-05 01:30:00+00:00,0.0,222.9,202.0,20.8,0.0,20.8,-4.2,-22.2,False
SKHYNIX,30.0,-10.0,True,2026-06-05 01:35:00+00:00,2026-06-05 01:40:00+00:00,0.0,164.3,165.4,-1.1,0.0,-1.1,-26.1,-44.1,False
SKHYNIX,30.0,-10.0,True,2026-06-05 01:45:00+00:00,2026-06-05 01:50:00+00:00,0.0,180.2,165.2,15.0,0.0,15.0,-10.0,-28.0,False
SKHYNIX,30.0,-10.0,True,2026-06-05 01:55:00+00:00,2026-06-05 02:00:00+00:00,0.0,155.2,155.0,0.2,0.0,0.2,-24.8,-42.8,False
SKHYNIX,30.0,-10.0,True,2026-06-05 02:05:00+00:00,2026-06-05 02:10:00+00:00,0.0,135.4,178.3,-42.9,0.0,-42.9,-67.9,-85.9,False
SKHYNIX,30.0,-10.0,True,2026-06-05 02:15:00+00:00,2026-06-05 02:20:00+00:00,0.0,102.1,107.8,-5.7,0.0,-5.7,-30.7,-48.7,False
SKHYNIX,30.0,-10.0,True,2026-06-05 02:25:00+00:00,2026-06-05 02:30:00+00:00,0.0,73.3,56.1,17.2,0.0,17.2,-7.8,-25.8,False
SKHYNIX,30.0,-10.0,True,2026-06-05 02:35:00+00:00,2026-06-05 02:40:00+00:00,0.0,69.1,46.6,22.5,0.0,22.5,-2.5,-20.5,False
SKHYNIX,30.0,-10.0,True,2026-06-05 02:45:00+00:00,2026-06-05 02:50:00+00:00,0.0,49.2,62.5,-13.3,0.0,-13.3,-38.3,-56.3,False
SKHYNIX,30.0,-10.0,True,2026-06-05 02:55:00+00:00,2026-06-05 03:00:00+00:00,0.0,63.1,57.0,6.1,0.0,6.1,-18.9,-36.9,False
SKHYNIX,30.0,-10.0,True,2026-06-05 03:05:00+00:00,2026-06-05 03:10:00+00:00,0.0,55.1,69.8,-14.7,0.0,-14.7,-39.7,-57.7,False
SKHYNIX,30.0,-10.0,True,2026-06-05 03:15:00+00:00,2026-06-05 03:20:00+00:00,0.0,65.9,63.3,2.5,0.0,2.5,-22.5,-40.5,False
SKHYNIX,30.0,-10.0,True,2026-06-05 03:25:00+00:00,2026-06-05 03:30:00+00:00,0.0,113.8,63.8,50.0,0.0,50.0,25.0,7.0,False
SKHYNIX,30.0,-10.0,True,2026-06-05 03:35:00+00:00,2026-06-05 03:40:00+00:00,0.0,84.2,5.9,78.3,0.0,78.3,53.3,35.3,False
SKHYNIX,30.0,-10.0,True,2026-06-05 03:45:00+00:00,2026-06-05 03:50:00+00:00,0.0,0.0,-30.7,30.7,0.0,30.7,5.7,-12.3,False
SKHYNIX,30.0,-10.0,True,2026-06-05 03:55:00+00:00,2026-06-05 04:00:00+00:00,0.0,-44.6,31.2,-75.9,0.0,-75.9,-100.9,-118.9,False
SKHYNIX,30.0,-10.0,True,2026-06-05 04:05:00+00:00,2026-06-05 04:10:00+00:00,0.0,34.9,7.9,27.1,0.0,27.1,2.1,-15.9,False
SKHYNIX,30.0,-10.0,True,2026-06-05 04:15:00+00:00,2026-06-05 04:20:00+00:00,0.0,35.9,25.4,10.6,0.0,10.6,-14.4,-32.4,False
SKHYNIX,30.0,-10.0,True,2026-06-05 04:50:00+00:00,2026-06-05 04:55:00+00:00,0.0,63.0,55.6,7.4,0.0,7.4,-17.6,-35.6,False
SKHYNIX,30.0,-10.0,True,2026-06-05 05:00:00+00:00,2026-06-05 05:05:00+00:00,0.0,55.9,61.5,-5.6,0.0,-5.6,-30.6,-48.6,False
SKHYNIX,30.0,-10.0,True,2026-06-05 05:10:00+00:00,2026-06-05 05:15:00+00:00,0.0,56.9,69.1,-12.2,0.0,-12.2,-37.2,-55.2,False
SKHYNIX,30.0,-10.0,True,2026-06-05 05:20:00+00:00,2026-06-05 05:25:00+00:00,0.0,75.7,69.1,6.6,0.0,6.6,-18.4,-36.4,False
SKHYNIX,30.0,-10.0,True,2026-06-05 05:30:00+00:00,2026-06-05 05:35:00+00:00,0.0,56.2,61.5,-5.3,0.0,-5.3,-30.3,-48.3,False
SKHYNIX,30.0,-10.0,True,2026-06-05 05:40:00+00:00,2026-06-05 05:45:00+00:00,0.0,63.7,69.4,-5.7,0.0,-5.7,-30.7,-48.7,False
SKHYNIX,30.0,-10.0,True,2026-06-05 05:50:00+00:00,2026-06-05 05:55:00+00:00,0.0,68.3,57.6,10.8,0.0,10.8,-14.2,-32.2,False
SKHYNIX,30.0,-10.0,True,2026-06-05 06:00:00+00:00,2026-06-05 06:05:00+00:00,0.0,38.6,18.4,20.2,0.0,20.2,-4.8,-22.8,False
SKHYNIX,30.0,-10.0,True,2026-06-05 06:10:00+00:00,2026-06-05 06:15:00+00:00,0.0,18.7,16.5,2.2,0.0,2.2,-22.8,-40.8,False
SKHYNIX,30.0,-10.0,True,2026-06-08 00:15:00+00:00,2026-06-09 05:40:00+00:00,1.2,344.8,-28.5,373.2,75.7,448.9,423.9,405.9,False
SKHYNIX,30.0,-10.0,True,2026-06-10 00:00:00+00:00,2026-06-12 00:00:00+00:00,2.0,54.8,113.2,-58.4,63.0,4.6,-20.4,-38.4,False
SKHYNIX,30.0,-10.0,True,2026-06-12 00:20:00+00:00,2026-06-15 00:00:00+00:00,3.0,107.5,145.0,-37.6,16.6,-21.0,-46.0,-64.0,False
SKHYNIX,30.0,-10.0,True,2026-06-15 00:15:00+00:00,2026-06-22 00:00:00+00:00,7.0,167.7,172.7,-5.0,124.0,119.1,94.1,76.1,False
SKHYNIX,30.0,-10.0,True,2026-06-22 00:30:00+00:00,2026-06-23 00:00:00+00:00,1.0,151.1,122.2,29.0,40.3,69.3,44.3,26.3,False
SKHYNIX,30.0,-10.0,True,2026-06-23 00:20:00+00:00,2026-06-25 04:20:00+00:00,2.2,165.5,-23.3,188.9,134.6,323.5,298.5,280.5,False
SKHYNIX,30.0,-10.0,True,2026-06-26 00:45:00+00:00,2026-06-29 00:00:00+00:00,3.0,29.5,105.5,-76.0,54.1,-21.9,-46.9,-64.9,False
SKHYNIX,30.0,-10.0,True,2026-06-29 00:30:00+00:00,2026-07-01 00:00:00+00:00,2.0,125.0,76.8,48.2,27.3,75.5,50.5,32.5,False
SKHYNIX,30.0,-10.0,True,2026-07-01 00:30:00+00:00,2026-07-02 00:00:00+00:00,1.0,75.4,83.7,-8.3,-13.0,-21.3,-46.3,-64.3,False
SKHYNIX,30.0,-10.0,True,2026-07-02 00:30:00+00:00,2026-07-06 00:00:00+00:00,4.0,112.8,62.7,50.1,53.9,104.1,79.1,61.1,False
SKHYNIX,30.0,-10.0,True,2026-07-06 00:50:00+00:00,2026-07-07 00:00:00+00:00,1.0,36.5,89.8,-53.3,24.7,-28.5,-53.5,-71.5,False
SKHYNIX,30.0,-10.0,True,2026-07-07 00:45:00+00:00,2026-07-08 00:00:00+00:00,1.0,54.6,38.1,16.5,57.4,73.9,48.9,30.9,False
SKHYNIX,30.0,-10.0,True,2026-07-08 00:40:00+00:00,2026-07-10 00:00:00+00:00,2.0,29.7,87.6,-57.9,121.5,63.6,38.6,20.6,False
SKHYNIX,30.0,-10.0,True,2026-07-10 00:20:00+00:00,2026-07-13 00:00:00+00:00,3.0,151.1,109.5,41.6,31.5,73.1,48.1,30.1,False
SKHYNIX,30.0,-10.0,True,2026-07-13 00:35:00+00:00,2026-07-15 01:25:00+00:00,2.0,129.8,-24.7,154.5,138.9,293.4,268.4,250.4,False
SKHYNIX,30.0,-10.0,True,2026-07-16 00:45:00+00:00,2026-07-20 00:00:00+00:00,4.0,109.9,33.7,76.2,-6.9,69.3,44.3,26.3,False
SKHYNIX,30.0,-10.0,True,2026-07-20 01:50:00+00:00,2026-07-30 00:00:00+00:00,9.9,41.5,103.4,-61.9,168.1,106.2,81.2,63.2,False
SKHYNIX,30.0,-10.0,True,2026-07-30 00:25:00+00:00,2026-07-31 05:05:00+00:00,1.2,113.8,-72.7,186.5,97.2,283.7,258.7,240.7,False
SKHYNIX,30.0,-10.0,True,2026-08-04 00:35:00+00:00,2026-08-07 00:00:00+00:00,3.0,47.7,0.0,47.7,48.3,96.0,71.0,53.0,False
SKHYNIX,30.0,-10.0,True,2026-08-07 01:00:00+00:00,2026-08-11 00:00:00+00:00,4.0,39.9,17.3,22.6,42.6,65.1,40.1,22.1,False
SKHYNIX,30.0,-10.0,True,2026-08-11 00:45:00+00:00,2026-08-13 03:55:00+00:00,2.1,43.4,-19.2,62.6,25.7,88.2,63.2,45.2,False
SKHYNIX,30.0,-10.0,True,2026-08-14 01:45:00+00:00,2026-08-18 00:00:00+00:00,3.9,28.1,23.3,4.8,8.0,12.8,-12.2,-30.2,False
SKHYNIX,50.0,0.0,False,2026-06-02 03:15:00+00:00,2026-06-04 00:00:00+00:00,1.9,162.8,229.6,-66.8,32.2,-34.6,-59.6,-77.6,False
SKHYNIX,50.0,0.0,False,2026-06-04 00:15:00+00:00,2026-06-05 00:00:00+00:00,1.0,297.9,166.9,130.9,62.4,193.3,168.3,150.3,False
SKHYNIX,50.0,0.0,False,2026-06-05 00:30:00+00:00,2026-06-08 00:00:00+00:00,3.0,221.2,346.8,-125.6,14.2,-111.4,-136.4,-154.4,False
SKHYNIX,50.0,0.0,False,2026-06-08 00:15:00+00:00,2026-06-09 05:35:00+00:00,1.2,344.8,-102.5,447.3,75.7,523.0,498.0,480.0,False
SKHYNIX,50.0,0.0,False,2026-06-10 00:00:00+00:00,2026-06-11 00:00:00+00:00,1.0,54.8,115.9,-61.1,50.7,-10.4,-35.4,-53.4,False
SKHYNIX,50.0,0.0,False,2026-06-11 00:30:00+00:00,2026-06-12 00:00:00+00:00,1.0,82.8,113.2,-30.4,34.4,3.9,-21.1,-39.1,False
SKHYNIX,50.0,0.0,False,2026-06-12 00:25:00+00:00,2026-06-15 00:00:00+00:00,3.0,103.3,145.0,-41.8,16.6,-25.2,-50.2,-68.2,False
SKHYNIX,50.0,0.0,False,2026-06-15 00:25:00+00:00,2026-06-16 00:00:00+00:00,1.0,86.9,20.1,66.9,44.0,110.8,85.8,67.8,False
SKHYNIX,50.0,0.0,False,2026-06-17 05:10:00+00:00,2026-06-22 00:00:00+00:00,4.8,116.5,172.7,-56.2,90.5,34.3,9.3,-8.7,False
SKHYNIX,50.0,0.0,False,2026-06-22 00:35:00+00:00,2026-06-23 00:00:00+00:00,1.0,172.3,122.2,50.2,40.3,90.5,65.5,47.5,False
SKHYNIX,50.0,0.0,False,2026-06-23 00:25:00+00:00,2026-06-25 00:00:00+00:00,2.0,143.8,102.6,41.1,74.3,115.5,90.5,72.5,False
SKHYNIX,50.0,0.0,False,2026-06-25 00:40:00+00:00,2026-06-25 03:20:00+00:00,0.1,76.5,-13.4,89.9,0.0,89.9,64.9,46.9,False
SKHYNIX,50.0,0.0,False,2026-06-26 00:55:00+00:00,2026-06-29 00:00:00+00:00,3.0,38.4,105.5,-67.1,54.1,-12.9,-37.9,-55.9,False
SKHYNIX,50.0,0.0,False,2026-06-29 00:40:00+00:00,2026-06-30 00:00:00+00:00,1.0,98.1,75.2,22.9,18.2,41.1,16.1,-1.9,False
SKHYNIX,50.0,0.0,False,2026-06-30 00:45:00+00:00,2026-07-01 00:00:00+00:00,1.0,88.3,76.8,11.5,9.1,20.6,-4.4,-22.4,False
SKHYNIX,50.0,0.0,False,2026-07-01 00:40:00+00:00,2026-07-02 00:00:00+00:00,1.0,94.7,83.7,11.0,-13.0,-2.0,-27.0,-45.0,False
SKHYNIX,50.0,0.0,False,2026-07-02 00:35:00+00:00,2026-07-03 05:35:00+00:00,1.2,102.0,-19.7,121.7,46.0,167.8,142.8,124.8,False
SKHYNIX,50.0,0.0,False,2026-07-06 02:15:00+00:00,2026-07-07 00:00:00+00:00,0.9,83.3,89.8,-6.4,24.7,18.3,-6.7,-24.7,False
SKHYNIX,50.0,0.0,False,2026-07-07 00:50:00+00:00,2026-07-08 00:00:00+00:00,1.0,84.9,38.1,46.8,57.4,104.2,79.2,61.2,False
SKHYNIX,50.0,0.0,False,2026-07-08 02:10:00+00:00,2026-07-10 00:00:00+00:00,1.9,67.2,87.6,-20.4,121.5,101.1,76.1,58.1,False
SKHYNIX,50.0,0.0,False,2026-07-10 00:25:00+00:00,2026-07-13 00:00:00+00:00,3.0,151.4,109.5,42.0,31.5,73.4,48.4,30.4,False
SKHYNIX,50.0,0.0,False,2026-07-13 00:40:00+00:00,2026-07-15 01:10:00+00:00,2.0,153.7,-32.2,185.9,138.9,324.8,299.8,281.8,False
SKHYNIX,50.0,0.0,False,2026-07-16 00:50:00+00:00,2026-07-20 00:00:00+00:00,4.0,71.7,33.7,38.0,-6.9,31.1,6.1,-11.9,False
SKHYNIX,50.0,0.0,False,2026-07-27 02:30:00+00:00,2026-07-30 00:00:00+00:00,2.9,61.9,103.4,-41.6,79.0,37.4,12.4,-5.6,False
SKHYNIX,50.0,0.0,False,2026-07-30 00:35:00+00:00,2026-07-31 00:50:00+00:00,1.0,94.6,20.7,73.9,97.2,171.1,146.1,128.1,False
SKHYNIX,50.0,0.0,False,2026-08-07 01:55:00+00:00,2026-08-11 00:00:00+00:00,3.9,65.3,17.3,48.0,42.6,90.6,65.6,47.6,False
SKHYNIX,50.0,0.0,True,2026-06-02 03:15:00+00:00,2026-06-04 00:00:00+00:00,1.9,162.8,229.6,-66.8,32.2,-34.6,-59.6,-77.6,False
SKHYNIX,50.0,0.0,True,2026-06-04 00:15:00+00:00,2026-06-05 00:00:00+00:00,1.0,297.9,166.9,130.9,62.4,193.3,168.3,150.3,False
SKHYNIX,50.0,0.0,True,2026-06-05 00:30:00+00:00,2026-06-05 00:35:00+00:00,0.0,221.2,220.2,1.0,0.0,1.0,-24.0,-42.0,False
SKHYNIX,50.0,0.0,True,2026-06-05 00:40:00+00:00,2026-06-05 00:45:00+00:00,0.0,270.2,270.8,-0.6,0.0,-0.6,-25.6,-43.6,False
SKHYNIX,50.0,0.0,True,2026-06-05 00:50:00+00:00,2026-06-05 00:55:00+00:00,0.0,245.4,235.3,10.1,0.0,10.1,-14.9,-32.9,False
SKHYNIX,50.0,0.0,True,2026-06-05 01:00:00+00:00,2026-06-05 01:05:00+00:00,0.0,227.0,246.7,-19.7,0.0,-19.7,-44.7,-62.7,False
SKHYNIX,50.0,0.0,True,2026-06-05 01:10:00+00:00,2026-06-05 01:15:00+00:00,0.0,246.5,227.9,18.6,0.0,18.6,-6.4,-24.4,False
SKHYNIX,50.0,0.0,True,2026-06-05 01:20:00+00:00,2026-06-05 01:25:00+00:00,0.0,224.8,222.9,2.0,0.0,2.0,-23.0,-41.0,False
SKHYNIX,50.0,0.0,True,2026-06-05 01:30:00+00:00,2026-06-05 01:35:00+00:00,0.0,202.0,164.3,37.7,0.0,37.7,12.7,-5.3,False
SKHYNIX,50.0,0.0,True,2026-06-05 01:40:00+00:00,2026-06-05 01:45:00+00:00,0.0,165.4,180.2,-14.8,0.0,-14.8,-39.8,-57.8,False
SKHYNIX,50.0,0.0,True,2026-06-05 01:50:00+00:00,2026-06-05 01:55:00+00:00,0.0,165.2,155.2,9.9,0.0,9.9,-15.1,-33.1,False
SKHYNIX,50.0,0.0,True,2026-06-05 02:00:00+00:00,2026-06-05 02:05:00+00:00,0.0,155.0,135.4,19.6,0.0,19.6,-5.4,-23.4,False
SKHYNIX,50.0,0.0,True,2026-06-05 02:10:00+00:00,2026-06-05 02:15:00+00:00,0.0,178.3,102.1,76.3,0.0,76.3,51.3,33.3,False
SKHYNIX,50.0,0.0,True,2026-06-05 02:20:00+00:00,2026-06-05 02:25:00+00:00,0.0,107.8,73.3,34.5,0.0,34.5,9.5,-8.5,False
SKHYNIX,50.0,0.0,True,2026-06-05 02:30:00+00:00,2026-06-05 02:35:00+00:00,0.0,56.1,69.1,-13.0,0.0,-13.0,-38.0,-56.0,False
SKHYNIX,50.0,0.0,True,2026-06-05 02:40:00+00:00,2026-06-05 02:45:00+00:00,0.0,46.6,49.2,-2.6,0.0,-2.6,-27.6,-45.6,False
SKHYNIX,50.0,0.0,True,2026-06-05 02:50:00+00:00,2026-06-05 02:55:00+00:00,0.0,62.5,63.1,-0.7,0.0,-0.7,-25.7,-43.7,False
SKHYNIX,50.0,0.0,True,2026-06-05 03:00:00+00:00,2026-06-05 03:05:00+00:00,0.0,57.0,55.1,1.9,0.0,1.9,-23.1,-41.1,False
SKHYNIX,50.0,0.0,True,2026-06-05 03:10:00+00:00,2026-06-05 03:15:00+00:00,0.0,69.8,65.9,4.0,0.0,4.0,-21.0,-39.0,False
SKHYNIX,50.0,0.0,True,2026-06-05 03:20:00+00:00,2026-06-05 03:25:00+00:00,0.0,63.3,113.8,-50.5,0.0,-50.5,-75.5,-93.5,False
SKHYNIX,50.0,0.0,True,2026-06-05 03:30:00+00:00,2026-06-05 03:35:00+00:00,0.0,63.8,84.2,-20.4,0.0,-20.4,-45.4,-63.4,False
SKHYNIX,50.0,0.0,True,2026-06-05 03:40:00+00:00,2026-06-05 03:45:00+00:00,0.0,5.9,0.0,5.9,0.0,5.9,-19.1,-37.1,False
SKHYNIX,50.0,0.0,True,2026-06-05 03:50:00+00:00,2026-06-05 03:55:00+00:00,0.0,-30.7,-44.6,13.9,0.0,13.9,-11.1,-29.1,False
SKHYNIX,50.0,0.0,True,2026-06-05 05:10:00+00:00,2026-06-05 05:15:00+00:00,0.0,56.9,69.1,-12.2,0.0,-12.2,-37.2,-55.2,False
SKHYNIX,50.0,0.0,True,2026-06-05 05:20:00+00:00,2026-06-05 05:25:00+00:00,0.0,75.7,69.1,6.6,0.0,6.6,-18.4,-36.4,False
SKHYNIX,50.0,0.0,True,2026-06-05 05:30:00+00:00,2026-06-05 05:35:00+00:00,0.0,56.2,61.5,-5.3,0.0,-5.3,-30.3,-48.3,False
SKHYNIX,50.0,0.0,True,2026-06-05 05:40:00+00:00,2026-06-05 05:45:00+00:00,0.0,63.7,69.4,-5.7,0.0,-5.7,-30.7,-48.7,False
SKHYNIX,50.0,0.0,True,2026-06-05 05:50:00+00:00,2026-06-05 05:55:00+00:00,0.0,68.3,57.6,10.8,0.0,10.8,-14.2,-32.2,False
