ts,rate
2026-07-01 16:00:00.001000+00:00,-0.00106825
2026-07-02 00:00:00+00:00,-0.00203866
2026-07-02 08:00:00.001000+00:00,0.00324593
2026-07-02 16:00:00.001000+00:00,-0.0009066
2026-07-03 00:00:00.001000+00:00,0.00200003
2026-07-03 08:00:00.001000+00:00,0.00066233
2026-07-03 16:00:00.001000+00:00,0.0
2026-07-04 00:00:00.001000+00:00,0.0
2026-07-04 08:00:00.001000+00:00,0.0
2026-07-04 16:00:00.001000+00:00,0.0
2026-07-05 00:00:00.002000+00:00,0.0
2026-07-05 08:00:00.001000+00:00,0.00022475
2026-07-05 16:00:00.001000+00:00,0.0
2026-07-06 00:00:00.001000+00:00,0.0
2026-07-06 08:00:00.001000+00:00,0.00175662
2026-07-06 16:00:00.001000+00:00,0.0
2026-07-07 00:00:00.001000+00:00,-0.00318031
2026-07-07 08:00:00.001000+00:00,0.00384144
2026-07-07 16:00:00.001000+00:00,-0.0008565
2026-07-08 00:00:00.002000+00:00,-0.00164598
2026-07-08 08:00:00.001000+00:00,0.00240704
2026-07-08 16:00:00.001000+00:00,0.00098903
2026-07-09 00:00:00.001000+00:00,0.0
2026-07-09 08:00:00.001000+00:00,0.00360528
2026-07-09 16:00:00.001000+00:00,0.00207377
2026-07-10 00:00:00.001000+00:00,0.0
2026-07-10 08:00:00.001000+00:00,0.0
2026-07-10 16:00:00.001000+00:00,0.0
2026-07-11 00:00:00.001000+00:00,0.0
2026-07-11 08:00:00.001000+00:00,0.0
2026-07-11 16:00:00.001000+00:00,0.0
2026-07-12 00:00:00.001000+00:00,-0.0001362
2026-07-12 08:00:00.001000+00:00,0.0
2026-07-12 16:00:00.001000+00:00,0.0
2026-07-13 00:00:00.001000+00:00,-0.00066395
2026-07-13 08:00:00.001000+00:00,0.00635516
2026-07-13 16:00:00.001000+00:00,0.0007579
2026-07-14 00:00:00.002000+00:00,-0.00196759
2026-07-14 08:00:00.001000+00:00,0.00241165
2026-07-14 16:00:00.001000+00:00,0.00250369
2026-07-14 20:00:00.001000+00:00,-0.00013087
2026-07-15 00:00:00.001000+00:00,0.00035383
2026-07-15 04:00:00.001000+00:00,0.00028232
2026-07-15 08:00:00.001000+00:00,-0.00051914
2026-07-15 12:00:00.002000+00:00,-0.00015761
2026-07-15 16:00:00.001000+00:00,-0.00348468
2026-07-15 20:00:00.001000+00:00,0.0011791
2026-07-16 00:00:00.001000+00:00,0.0
